Date,ABNB,AMZN,BX,CTAS,CVX,GM,GOOG,NVDA,UBER
2018-02-06,,15967621333.740234,263517225.67310333,155129521.7803955,1649596319.1749573,1010502965.5883789,3725908715.820313,6220431670.98999,
2018-02-07,,10147969660.079956,139056324.83940125,97612566.6381836,1016616918.4440613,735686728.8978577,2484295776.489258,4544202940.841674,
2018-02-08,,11585399561.798096,223674883.66699222,100825178.96118164,852199740.3335571,657379611.0237122,2863445844.215393,6155285925.292969,
2018-02-09,,18943954349.44153,282511626.96189886,142105205.58624268,947623197.4365234,726781644.6380615,3638352897.7203374,9613306805.657959,
2018-02-12,,9341665421.035767,115989840.34614564,70170174.45373535,728220992.3690796,728508610.8398438,2164576943.0236816,6165999001.473999,
2018-02-13,,8370928967.391968,332016460.0545883,40415843.15338135,611900514.1021729,330951766.83807373,1331011698.4176636,3599421209.7473145,
2018-02-14,,8647096905.395508,155984048.4046936,193267301.22070312,610783756.6055298,384132621.7926025,1664239278.9916992,4448826580.937195,
2018-02-15,,8262890462.188721,187914029.33120728,101707391.44439697,469556282.2341919,363694604.5692444,2008421232.131958,4261425335.3118896,
2018-02-16,,6479411041.4123535,92589814.65625763,92185922.88665771,515146010.48583984,546591126.5586853,1838716656.3796997,3846044698.352051,
2018-02-20,,9543100756.347656,155156101.31378174,84950441.37420654,583543000.6851196,284977336.013031,1568910857.269287,4228028084.899903,
2018-02-21,,9348921317.443848,115516184.22317505,79459339.12353516,580300982.4501038,330088675.06217957,1681346326.6296387,5330464739.112854,
2018-02-22,,7215930087.95166,118158322.7771759,77955870.3781128,693681129.3197632,322230120.14350885,1457653062.5305176,3202686449.984741,
2018-02-23,,6627150000.0,89536721.11434937,75915125.67443848,561525303.7628174,235077702.20260614,1420882200.7751465,2527936442.0700073,
2018-02-26,,7541262612.915039,103298717.4407959,122632152.09960938,655209554.6173096,349158989.4378662,1783220625.0,2864258521.2158203,
2018-02-27,,7270809330.078125,117582439.84680176,124468211.4944458,531485416.9692993,457712911.62872314,1983958331.2301636,2773710245.462036,
2018-02-28,,6828711529.541016,204854521.51298526,136026093.72558594,642928468.9331055,814645103.5858154,2079764689.956665,3133329822.4960327,
2018-03-01,,10208029523.4375,192756331.3301086,115112473.20098877,650165417.2821045,885035604.0252686,2690805455.5282593,5978016534.820557,
2018-03-02,,9883046497.924805,168668633.92009735,89530536.09008789,569465408.5075378,805540389.1086578,2450874633.178711,5347757442.041016,
2018-03-05,,7974421982.879639,73812837.05615997,61747819.01245117,682655411.8804932,405459572.88894653,1311516073.8830566,3620721060.7391357,
2018-03-06,,7014252733.24585,83697589.1532898,76199299.43847656,698218843.3250427,412840955.36231995,1678507917.4804688,3816838070.474243,
2018-03-07,,6448984500.0,88840743.4928894,90231071.71783447,585319093.7805176,508111454.498291,1434209659.767151,3478984081.777954,
2018-03-08,,5994214615.17334,68687762.42828369,74894789.21203613,533366728.88031006,447786446.76322937,1525842579.322815,2458886515.8233643,
2018-03-09,,7159161270.172119,131985396.96121216,76446542.26074219,799370990.4014587,419596144.98062134,2468565073.2421875,3069624326.1291504,
2018-03-12,,8270389771.697998,278696630.5185318,105377527.91290283,620052171.6003418,387867081.22558594,2529643283.7066646,3740365957.1228027,
2018-03-13,,10373832495.483398,74837140.23895264,57662085.7421875,610756917.6383972,426090108.8989258,2170717849.609375,3799865719.17572,
2018-03-14,,6776705659.973145,86317715.68107605,61481166.26281738,448941189.91851807,455114337.7532959,1484451353.6834717,3112117871.7651367,
2018-03-15,,6439567485.412598,205554344.28825375,60427953.27758789,403288570.33309937,278389904.66156006,1604123934.5550537,2480612274.3164062,
2018-03-16,,8526363960.266113,50982179.77600098,160835268.7942505,1328279983.895874,353267101.93634033,3511677099.609375,2476479238.659668,
2018-03-19,,10166875094.970703,106385742.77515411,91088668.44177246,422344637.096405,404737712.3653412,3085985001.3656616,4257643281.8527226,
2018-03-20,,7268754260.7421875,51902285.123062134,71895690.49072266,405486788.5131836,283152082.3562622,2010895017.2042847,3426553581.942749,
2018-03-21,,7515100708.374023,59702913.511276245,84431603.91082764,617096659.4177247,392814972.41973877,2049654383.8348389,2698856289.7460938,
2018-03-22,,9764821629.760742,370597927.6090622,172094108.02459717,552753458.8592529,497758015.4800415,2797896283.493042,3299475480.015564,
2018-03-23,,11973453340.454102,214947274.36065674,228990191.04766846,543147746.4355469,420553659.96932983,2203219968.978882,4241761977.95105,
2018-03-26,,8751245659.606934,128612863.0443573,140774631.6833496,611667922.341919,303085406.42700195,2806909948.226929,3699803723.7304688,
2018-03-27,,10478751308.166504,114801605.36956787,97734772.8881836,489579856.9519043,556836269.4391251,3111086096.1227417,7864820810.699463,
2018-03-28,,19618040291.778564,84366430.8008194,90219943.15795898,604524975.6439209,573865991.2139893,3384664051.185608,5182262423.876954,
2018-03-29,,18209128460.03723,83054335.17570494,92141189.0258789,583512630.5221558,428495945.652771,2813484995.300293,5254189643.507385,
2018-04-02,,14355955100.463867,368419825.7915497,91807630.51300049,539711573.4558105,449422035.225296,2697742273.071289,5044957303.179932,
2018-04-03,,14242342147.338867,109111109.85755922,102097250.03814697,595488911.4944458,528477156.9911957,2305609168.762207,3722694503.4942627,
2018-04-04,,9849023388.305664,116859120.28656007,86796401.09710693,506169046.3684082,584646284.3292236,2547165356.4834595,4419077687.805175,
2018-04-05,,9310798820.724487,92344686.71875001,82061469.54956055,652398055.1780701,408089323.98605347,1400905005.874634,3842359118.5150146,
2018-04-06,,8265984134.597778,224738466.2590027,54666206.84509277,628544326.7631531,501551760.9214783,1758694697.5708008,3515760285.2371216,
2018-04-09,,5917065927.91748,167964685.074234,61927086.517333984,620837646.1532593,459091580.41038513,1778662187.927246,2663268541.1727905,
2018-04-10,,6109823247.543335,202078033.15715787,80527377.35595703,698501117.2851562,535890351.96304333,2036973208.92334,4296614594.934082,
2018-04-11,,5112406690.597534,83615828.08456421,67390604.09545898,575094928.8360596,295615665.7608032,1513533507.4539185,2577212952.5604243,
2018-04-12,,4541047691.345215,63047631.06594086,68178501.80969238,616898309.6466064,277047656.8054199,1401116062.5457764,3448646695.3125,
2018-04-13,,5272890193.557739,74520046.50878906,64507740.69824219,509937638.8183594,214120073.69613647,1258797233.8867188,2882324473.63739,
2018-04-16,,4048596728.57666,49273161.440849304,55974965.965270996,428449569.4732666,179259579.1294098,1257201333.8623047,2009901105.1116943,
2018-04-17,,7691187927.246094,124848367.36221313,72116104.7744751,608398067.8627014,193514639.45770264,2492373456.4971924,2629387573.577881,
2018-04-18,,7986783421.325684,152650926.6614914,49200118.8079834,872979543.3807373,214409736.2159729,1440982730.4611206,2289633321.6171265,
2018-04-19,,10156813392.715454,155819769.91996768,41896473.554992676,683762082.3806764,349124662.17041016,1900973231.3308716,2675731035.0585938,
2018-04-20,,8464738191.650391,86337082.47985838,54759270.69091797,713963910.2050781,295600775.3620148,2027572467.0181274,2186201615.29541,
2018-04-23,,6777851842.315674,74985158.27064514,57050385.57739258,583221230.8227539,248896187.43667603,2499220749.305725,2368930759.8251343,
2018-04-24,,10942936724.273682,151545219.4416046,66561032.40966797,754973188.419342,318243923.47946167,4855410846.298218,2269880519.9005127,
2018-04-25,,9618577728.424072,100943371.45328523,57539122.885131836,505074869.62890625,274882214.75486755,2441743407.51648,3155819105.3878784,
2018-04-26,,13359718217.971802,141522202.13127136,56552686.47766113,601134739.3310546,572417037.2406006,2162763134.3078613,2095000884.4726562,
2018-04-27,,20527722523.55957,107298373.71520995,47824620.57495117,863795920.2529906,294619048.3154297,1668474945.510864,2245508463.720703,
2018-04-30,,8557491293.182373,121956106.07662201,122328258.38928223,737108151.8493652,397276797.8416443,1700263657.5622559,1824943405.8898926,
2018-05-01,,7234250851.119995,153254372.2000122,77918966.13616943,683785281.147003,374529327.59552,1481174989.0899658,1426781548.3016968,
2018-05-02,,6844275805.130005,55263416.896247864,60138444.900512695,572471653.2073975,308795312.64152527,1642183634.7503662,1502564140.9057617,
2018-05-03,,6684326635.391235,183477938.32397458,89913762.73803711,654478398.3573914,514212586.15875244,1858154201.9119263,2555494556.0577393,
2018-05-04,,5444159462.036133,128691335.78510284,68567912.46948242,523617408.7982178,220213996.99401855,2032164710.4339602,2370694906.3797,
2018-05-07,,6083572553.741455,150074076.56211853,100855876.40075684,675156610.3515625,302000690.473938,1546427564.4149778,4232330200.0,
2018-05-08,,4885293232.315063,98270537.8780365,63731327.48413086,873265285.4919434,274573210.30578613,1283346192.8787231,3139829306.387329,
2018-05-09,,5848778511.001587,118527582.02362062,53945228.677368164,1137098582.5027466,249379951.49230957,2201034547.8515625,3777974274.307251,
2018-05-10,,4533583034.133911,66981307.26356506,51646187.98828125,541607342.5598146,228812812.28141785,1583793564.6057127,6400362298.095703,
2018-05-11,,3628827957.2906494,75266433.7726593,58362118.72558594,811155465.0886536,161885473.27537537,1376888516.8533325,7650917601.803589,
2018-05-14,,4019064804.611206,78098561.15512848,57969800.41503906,625355989.9017334,211602099.44343573,1670213569.038391,3306461963.447571,
2018-05-15,,8002749275.20752,90182043.08509827,58000597.286987305,521006021.5164185,217184542.25120544,1613340874.9923706,5856184865.0390625,
2018-05-16,,4080261886.413574,74385042.924881,53392673.33679199,540627650.9880066,281562538.66882324,1187026242.4316406,3372255277.89917,
2018-05-17,,3396987665.8935547,51471491.482543945,66217265.98815918,528437555.4199219,331276826.90734863,1125832254.1046143,3186832259.2437744,
2018-05-18,,4160430068.4509277,42913689.71920014,58901008.740234375,635834688.6886597,190406084.46846008,1669066696.838379,2944505638.595581,
2018-05-21,,4637787745.544434,83851211.31877899,73291644.47021484,511910586.3647461,214336682.91893005,1104626257.8735352,3872689675.012207,
2018-05-22,,3345609827.0874023,131616814.57328796,65223542.75512695,543648137.4465942,241786390.57617188,1166005695.3430176,3113247418.548584,
2018-05-23,,5385293289.94751,152496621.26598358,68271713.52539062,603069224.1516113,300763422.87750244,1145227201.7745972,2715609192.26532,
2018-05-24,,5498530334.472656,95649930.2043915,54507776.78833008,582331709.5703125,293669846.0777283,827561259.6130371,2683000525.616455,
2018-05-25,,4344828743.530273,72740845.21865845,50123160.22491455,850358821.2295532,181590240.35339355,967448621.017456,1803424989.099121,
2018-05-29,,6203904553.604126,125060025.59566498,60335693.981933594,698182157.8491211,416873028.83148193,1977602788.7420654,2171353889.1799927,
2018-05-30,,4724205139.862061,64225076.62487031,56023694.88983154,694485223.4138489,404082900.3997803,1215690286.102295,2449835804.031372,
2018-05-31,,5159865983.795166,57994662.61138915,198532056.07299805,722179218.8667297,2312513927.698135,3350774633.9645386,3084608864.4577026,
2018-06-01,,5439078866.546631,72506169.55108643,79598257.5302124,554562483.5632323,954838924.8451233,2710981126.0986323,2692280718.988037,
2018-06-04,,5308380949.417114,56534779.48722839,68347471.09375,548452277.4238586,511840154.8919678,2152802400.1464844,4211264419.189453,
2018-06-05,,8112284707.305908,74005363.70658875,76080472.19848633,542159679.8156738,471409047.5692749,1912349537.3535156,2571513431.225586,
2018-06-06,,9281178732.971191,65525644.96421814,76593019.94018555,596991779.1610718,715518459.5890045,1930649676.1169434,2438615170.4803467,
2018-06-07,,6361396734.191895,67483402.46582031,74462679.8034668,850987255.2001953,614964340.4834747,1708267224.1210938,2405499345.465088,
2018-06-08,,4976358910.324097,40335989.48421479,52065781.70928955,503034387.4023438,344805971.1078644,1446818970.0012207,2341417090.6677246,
2018-06-11,,3944939819.869995,57810899.2433548,58796700.732421875,604472316.6496277,574806820.9060669,1219598212.928772,1712868833.255005,
2018-06-12,,3837816000.0,84521984.375,53822934.118652344,449587476.2802124,399987005.9036255,1039059832.763672,2075540783.996582,
2018-06-13,,5672921398.162842,68833132.0083618,64147118.66455078,625187179.4456482,455095284.5127106,1709447599.9145505,2197904572.1191406,
2018-06-14,,5472221234.375,146230653.84750366,87561709.76257324,498189861.9140625,401453599.2095947,1547757980.9417725,2842566451.7089844,
2018-06-15,,8198218277.832031,90502917.22335817,166385187.43133545,1277356810.9466555,954054792.4365997,2445671805.953979,2839737333.4198,
2018-06-18,,5357022114.715576,62630683.253479,71666510.06774902,755042914.5446777,432895310.0048065,1658920411.491394,2339006567.8619385,
2018-06-19,,7442379541.8396,78754185.28118132,62061031.53991699,581477179.3441772,703830223.3100891,1893425256.0424805,3833414239.5446777,
2018-06-20,,7582396417.602539,55132142.62008667,60544315.79589844,778666728.2836914,364614317.1684265,1928481259.1171265,2402256732.559204,
2018-06-21,,8549190198.8220215,129676762.54081726,55731033.10241699,696024427.7099608,521451901.37138367,1433298831.6421509,2289277348.982239,
2018-06-22,,6991526871.71936,131683089.75830078,84540472.98431396,831505615.0939941,351033228.8570404,1514834234.3902588,2698350011.444092,
2018-06-25,,12492252463.378906,125220345.98350525,102211971.45996094,553975214.0380859,392894343.90869147,2426552673.5687256,3943041931.723023,
2018-06-26,,7418135110.198975,188336726.0131836,74501725.62561035,444072096.6064453,479150006.49871826,1748376682.4951172,2870046637.4038696,
2018-06-27,,8090336572.20459,88667318.65024568,68156877.14538574,622042059.4863893,351131716.091919,1428439755.9585571,2649782413.471985,
2018-06-28,,7707058258.529663,72676775.10223389,43733228.28826904,373304339.22729486,375740332.1582794,1194889496.5820312,2016313580.847168,
2018-06-29,,7723041105.880737,86260230.12847902,76135637.97454834,558218802.1316527,504725075.1132965,1467191347.1069336,2301678201.675415,
2018-07-02,,5459589136.550903,126724256.70928955,79892562.15820312,490905909.8472595,309909791.8617249,1372457084.7473145,2145214437.385559,
2018-07-03,,3688259022.9492188,124983398.52409363,42546251.011657715,380721024.2706299,176735710.9474182,748862319.9462892,1306468505.0170898,
2018-07-05,,5070464777.84729,238895379.33349606,72601606.25610352,572233757.1983339,300439690.7730103,1199258829.8339844,1840825478.6224365,
2018-07-06,,4533682782.821655,166542918.62602237,49620982.45239258,388626151.4282227,281865081.1817169,1135723319.9768066,1815289737.3413086,
2018-07-09,,5237928023.071289,151582926.25579834,104384158.63800049,451539611.4807129,295238048.6679077,1049031438.9038086,1875851689.7735596,
2018-07-10,,5234265108.276367,111684002.917099,76287936.93542482,505950204.41589355,370517909.4341278,920427428.7109375,2258044704.2785645,
2018-07-11,,5633199000.0,67370831.5864563,86749996.1090088,637915236.2319946,316647313.53759766,1292367993.1640625,2252972476.5350347,
2018-07-12,,8143539590.194702,58067091.60232544,65269206.52008057,362410361.8927002,295298733.083725,1481598606.6513062,2149764261.8621826,
2018-07-13,,7946872823.120118,63780249.41482544,58781889.6484375,323864692.1264649,184556445.16181946,1452619204.2388914,1525085700.8361816,
2018-07-16,,9962094450.98877,71731647.85461426,92526489.92614745,413514933.8348389,269214554.7729492,1249801018.7530518,1211179639.5828245,
2018-07-17,,10478870102.233887,106623307.3551178,91093273.39477539,392581795.6604004,321292176.31988525,1930547475.7690427,2275287154.348755,
2018-07-18,,8960093110.031126,202441197.2503662,97474228.63769531,573645359.0446472,333627883.5559845,1666578332.2753906,1730718586.959839,
2018-07-19,,8479079255.981444,142673407.4295044,122397866.89300537,423663648.9807129,242873644.69680786,1515391821.0906985,1471529316.9158936,
2018-07-20,,7045136090.332032,107441828.63006592,249576640.1184082,513666794.9508667,393210743.7591553,1478056700.5004883,1381610578.692627,
2018-07-23,,7007076881.332397,60222350.35896302,200322907.09686282,506382421.6033936,275161881.42585754,3157445679.9316406,1862873682.6049805,
2018-07-24,,7826769015.640259,107395374.58992004,160883936.68670654,426634749.4812011,387190219.4824219,4141379011.444092,2184327386.291504,
2018-07-25,,6966546619.079591,133450937.57514954,120708674.15161134,416177609.967041,1464340123.0293274,2688900918.4417725,1990585266.1987305,
2018-07-26,,17943315502.868652,111387007.79399872,102061303.78417966,535145403.00903314,560027000.0892639,3051094652.404785,2052002320.9762573,
2018-07-27,,17592991354.522705,118742428.27835083,98741544.61975098,743673322.7928162,432004982.17697144,2638748067.489624,1843895060.5316162,
2018-07-30,,11675775213.745117,71826555.89561462,123797696.02050781,570333167.8489684,324821824.86572266,2256397007.9345703,2057763379.7912598,
2018-07-31,,10200195117.141724,100005017.82360077,145440686.37084964,579607470.5566406,569407830.172348,2002027487.8692625,1722182189.2959595,
2018-08-01,,7463826529.281616,126855153.34396362,120131166.99523926,455130868.20220953,378445195.62072754,1911999663.3911133,1730868900.8361816,
2018-08-02,,7987956792.526245,68413013.77487183,104576868.09082031,447151856.817627,436109149.23057556,1877603462.2879028,1673811059.7488403,
2018-08-03,,6309494863.357544,50295294.82841492,74306698.46496584,511938406.5551757,322388566.1468506,1333354439.9414062,1337925631.6589355,
2018-08-06,,6267198242.980958,53616876.91726685,85818677.9022217,431321240.8149719,180495187.2619629,1324833680.6106567,1305512774.433899,
2018-08-07,,6290526237.106323,74872179.21676636,71512545.13397217,442768036.33117676,262100830.0300598,1855876681.8237307,1642675127.531433,
2018-08-08,,7476278474.578857,78902119.32678223,82526101.54418944,574695227.206421,232033959.4619751,1706859342.0181274,1677468595.199585,
2018-08-09,,9227566851.257324,66574228.31058503,92701830.27343751,497926991.4474487,424407158.2206726,1059986291.0766602,1297498200.5462646,
2018-08-10,,6865943547.729491,83491878.97911072,73134394.47326659,588595494.0185548,311013637.0147705,1372138224.5941162,1617912221.4767456,
2018-08-13,,10488830029.907228,65444558.349609375,54042818.59130859,415722999.5727539,513272988.8031006,1231675467.5216675,2379999031.298828,
2018-08-14,,7651916719.024659,85945610.49842834,108671247.19238281,345769211.8469238,241719854.8160553,1674474997.6577759,3018614080.368042,
2018-08-15,,14497491326.385498,61058098.843574524,96020000.25787355,870387161.5608217,351172109.2956543,2220858208.7402344,3792996687.060547,
2018-08-16,,7465148007.003784,83175082.34539033,63434779.655456536,504635383.6303711,311374370.0691223,1620557395.8740234,5108704027.183533,
2018-08-17,,7725195551.010132,131869250.9262085,84699252.9006958,566148925.4295349,258526138.63334656,1668854025.3295898,6931477779.182435,
2018-08-20,,5371144170.227051,168838053.11088562,93446332.96966553,500244354.9865722,237036901.42822266,1051726119.720459,5244303382.814026,
2018-08-21,,5849149004.150391,95859724.52850342,97295129.48760986,452111114.3188477,338046330.01327515,1448673102.9052734,4228466872.8912354,
2018-08-22,,5868044619.21692,79310704.9161911,56922242.09594726,340035610.39123535,292133424.12109375,1071384657.1655273,4880873071.435547,
2018-08-23,,6780032460.784912,71032368.62182616,49478482.15332031,367923288.5360718,284226581.4453125,1196460207.9925537,4762741868.096924,
2018-08-24,,5336806892.028809,71127788.83209229,45582814.294433594,413134659.7503662,238474465.50750732,1155467313.1103516,3583392979.9560547,
2018-08-27,,6879890111.694336,87687001.97296143,71607655.57250977,369198800.86746216,617243885.8032227,1435916456.8252566,3455979076.904297,
2018-08-28,,5993094902.084352,49425156.2324524,50921596.68884277,441557192.603302,327865320.4193115,1605419572.1435547,3230415116.8395996,
2018-08-29,,13051189420.532227,56924792.19532013,59368789.270019524,387684690.3915405,244388329.09469604,1622715773.9639282,2899140397.4212646,
2018-08-30,,14571920453.704834,45898464.33105469,41744359.062194824,315838289.7872925,323627063.633728,1649764402.130127,2386081077.9785156,
2018-08-31,,8462237759.765625,38030182.69538879,78225088.18359375,492401287.34588623,450586508.2511902,2212720320.4345703,2132411779.1259766,
2018-09-04,,11668240891.464233,40612004.947662346,82904923.6633301,429050343.63098145,416028453.1951904,2191706944.122314,2753809053.3447266,
2018-09-05,,16398616850.463867,94152687.47901917,103727467.6712036,431895432.5500488,410543497.08213806,2445691278.09906,2712464747.5616455,
2018-09-06,,14665195621.643066,206653278.79238126,56241991.525268555,742071839.5950316,409059009.22851557,2212264386.9781494,2181443359.689331,
2018-09-07,,9550697717.834473,45072580.7762146,58714431.76422119,598062933.8973999,412705567.5567627,1632276302.947998,1990141168.2434082,
2018-09-10,,8812412692.38281,67652278.2054901,79261455.65185545,528411771.70028687,333353164.85252386,1299039421.2799075,1498662102.4475098,
2018-09-11,,10002518055.664064,66845694.91195679,67137252.83203125,506886083.28933716,265136639.36367035,1423781448.7380981,1643423171.9238281,
2018-09-12,,8783860000.0,61982728.10840607,94123380.56945801,461348003.50799555,293177848.7560273,1506433279.953003,2785266848.6053467,
2018-09-13,,7206314187.316895,56351503.70349884,89920800.29296875,575837439.3180846,468577836.848259,1682132254.9438477,2054352435.3515625,
2018-09-14,,7175431877.746582,140242849.23038483,62949922.521972656,456608873.5809327,435619154.83703613,1106868304.4433594,2650471746.8200684,
2018-09-17,,13451992667.083742,100481928.12919617,83977586.06414793,513692748.4268188,351873517.1848297,1510379368.8583374,1395113187.9760742,
2018-09-18,,8285759952.621459,154051215.75622562,114517504.04052734,461244582.04193115,286794220.0366974,1397644411.8347168,2011527298.828125,
2018-09-19,,7815100586.669921,76681963.81568909,87441245.70007326,456203316.7808533,360090405.9043884,1395236639.8162842,1515471857.9101562,
2018-09-20,,6134071838.928223,109580389.19754028,83152685.57739258,548941485.0448607,378776565.1046753,1454390454.6203613,2841156317.2668457,
2018-09-21,,13129117544.403076,305331145.8312989,168638047.17407224,1305041967.0806882,884249980.2093506,5137326155.090332,2840625747.0214844,
2018-09-24,,8150812927.459717,208996142.88940427,93387063.74359131,629919802.82135,319246548.7937927,1491353244.4000244,1935118518.4997559,
2018-09-25,,8961297803.100586,139749549.37763214,164304850.89111328,523421856.6009521,457659494.8322296,1158232269.1955566,1864905570.9014893,
2018-09-26,,8518515501.327515,86874201.17969513,438640585.83984375,405699066.1514282,561714227.27108,1726230579.6585083,1776240379.9987793,
2018-09-27,,8714995791.687014,118967256.41727448,217727593.6889648,436507704.9438477,361699867.47169495,1506202072.7539065,1420827948.651123,
2018-09-28,,8182455424.667358,42432693.238449104,205604822.14965817,500194616.4665222,274135944.60105896,1647704683.685303,4939975535.806274,
2018-10-01,,6936087940.52124,177892577.62184143,216064077.75878906,523035533.126831,432882181.4941406,1622752831.970215,4460356051.055908,
2018-10-02,,10646453738.998413,105666463.98410797,191674133.39385986,534039931.7123413,697427994.708252,2025665695.7855225,2725733989.2608643,
2018-10-03,,10258043607.299803,101690004.56199646,191933646.9543457,441319812.3245239,886595958.1027983,1511145766.998291,2277562655.078125,
2018-10-04,,13856661037.445068,203257882.49530792,160708550.03356934,473924057.42111206,596821620.557785,2581115810.394287,2707542847.1221924,
2018-10-05,,12891758945.159914,197518264.64805603,157394191.77246097,425476715.4235839,337904294.68803406,1370649612.2283936,2852953457.876587,
2018-10-08,,13784030043.273926,85630202.69699098,74194437.56103516,615177012.0452881,265254053.5812378,2220269689.3310547,2691012974.972534,
2018-10-09,,8926850217.300417,82981611.73820496,122719315.73486328,677798583.3259583,599243136.4505768,1490373783.5235593,1799641768.6462402,
2018-10-10,,19288266054.29077,265011557.92388916,150804673.7915039,626954248.815918,517358852.82821655,2893020398.0941772,4170026100.090027,
2018-10-11,,23960829670.440674,205716317.43049625,209096218.89953613,799812278.8879396,536304287.41149896,3182914656.6009526,4226743677.571106,
2018-10-12,,16892705291.19873,120095699.07112122,143041928.35235596,689874042.0425416,437909951.9229889,2332611171.974182,3715850627.217102,
2018-10-15,,11335587418.579102,123441977.18811037,95031878.02581787,555984532.1380615,403104106.8687439,1499003879.058838,2623307244.6899414,
2018-10-16,,10664783732.757566,102582218.61419678,96878609.61914062,447718864.0968322,353890221.63505554,2162388448.2192993,2489722974.8016357,
2018-10-17,,9699376915.771486,156600562.8173828,125517855.4321289,643537334.1316223,267685777.5478363,1636940371.5820312,1985587707.9833984,
2018-10-18,,10401209645.690918,216741856.07185367,134571398.19488525,682658686.7462158,410902164.07012945,2278753103.6376953,3110330680.9005737,
2018-10-19,,10420478008.789062,167967226.50737762,107707455.18035889,737897791.3482666,366652103.94706726,1389872743.19458,3484556531.7718506,
2018-10-22,,8051849670.410156,71348553.56369019,95466066.065979,520186544.65179443,319159613.1259918,1667376431.3354492,2113327791.0873413,
2018-10-23,,11892561601.68457,186770319.09713745,175611793.86901855,721745664.1914368,490697347.857666,2040391763.9312744,3431512381.159973,
2018-10-24,,11530243153.137207,226423866.81175232,143564818.9819336,696235011.5478516,528827478.01284784,2082927487.060547,4369577337.2802725,
2018-10-25,,18330865479.32434,243637290.27404785,136517487.66479492,503016453.6590576,494253813.2423401,2789102085.8001714,4901591442.6727295,
2018-10-26,,24582681154.785156,180909895.54100037,102455512.92114258,704600215.9080505,542648669.9821472,4486887904.907227,3266480231.945801,
2018-10-29,,21338264035.705566,238274883.8424683,122073881.90917969,736373691.5107727,596703768.9357756,3958624581.5353394,3486598319.53125,
2018-10-30,,19069187169.815063,144585421.52500153,203433200.5126953,655708997.2290039,503327111.8402481,3329031937.5915527,4060426036.8164062,
2018-10-31,,15005633020.568848,158799943.91727448,180245478.0227661,652189762.2161865,1273508880.3222656,2724012795.4101562,3896163688.3728027,
2018-11-01,,13549918808.517456,161962759.7053528,135363272.3449707,924023224.1821289,511870072.23358154,1585740000.0,3061932949.7070312,
2018-11-02,,11584593481.97937,115295085.74466705,87132853.78417969,892131782.3913575,440462594.66400146,1945275797.6531982,2412322850.1586914,
2018-11-05,,9155886591.339111,153912743.38531497,109895520.15686035,819041024.1920472,383330122.62153625,2539275791.5649414,1990594100.7751465,
2018-11-06,,6994099543.457031,149938200.91266632,125320704.39758301,492940322.72338873,375828901.50260925,1302130488.8076782,1563843459.2056277,
2018-11-07,,14381324847.991943,123164143.83754732,120868989.1204834,460777092.8588868,321376292.22106934,2250633911.92627,2563083323.0377197,
2018-11-08,,11468161183.502197,94038342.71278381,69101678.77197266,894538926.3336182,364165714.2696381,1610827648.2086182,2610146448.71521,
2018-11-09,,10107104122.650146,134871870.30792233,70097095.09277344,616912264.32724,297268846.7502594,1432052651.3061523,2106066631.6070557,
2018-11-12,,11140728303.833008,100689888.4267807,72855452.05688477,973766184.1156006,330878016.3486481,1528655618.7286377,2898453857.7438354,
2018-11-13,,9678221221.740723,155763823.54736328,78109061.87591553,620876828.175354,284502005.65338135,1568268935.8139038,3184150631.259155,
2018-11-14,,10372618032.348633,69583062.3893738,69823515.70129395,617163836.0977172,353272663.02337646,1634267151.9470215,2573048489.41803,
2018-11-15,,13647506732.574463,116068885.86215973,97529846.64916992,670170065.3541565,578957351.8920898,1954914043.3273315,4216314307.6538086,
2018-11-16,,9665784608.337402,109595959.40437318,78401752.56347656,633942305.8357239,384775448.348999,1760056603.4088135,8000460901.3671875,
2018-11-19,,11780739404.296875,137642437.5629425,111136157.89489746,505158548.4558105,381204714.7819519,1895772000.0,6087780293.380737,
2018-11-20,,16268810819.030762,158477057.98625946,120482711.09313965,735847037.6777649,334070638.1309509,2512188727.8060913,6250671277.734375,
2018-11-21,,8670842301.269531,104157849.87373352,83828716.32843018,524970318.6035156,214726109.2163086,1592005047.3480225,3677317619.0185547,
2018-11-23,,4066977484.1308594,51089498.33679199,48628610.50415039,503040730.77545166,140079332.8742981,708013023.376465,1480233724.4628906,
2018-11-26,,9895488466.003418,192115480.28259277,119369638.00506592,634682509.7885132,1053235048.6381531,2037258926.5136719,3090296922.894287,
2018-11-27,,9145668045.166016,77136522.49565123,79336247.82409668,579811132.373047,864024310.7975006,1883280146.118164,2811570399.3988037,
2018-11-28,,14191583408.721924,200014691.72058105,123053889.63317871,641686546.5316772,423510393.46084595,2688853769.1955566,3191154033.604431,
2018-11-29,,11067652768.798828,221321233.37554932,76956395.37506104,628106336.7301941,279463665.6188965,1598603896.8963623,2143560494.3649297,
2018-11-30,,9738421407.531738,96361612.14294434,141845604.12597656,633831981.1820984,633193717.8165437,2823848306.472779,2957524223.460388,
2018-12-03,,12162465508.636475,315029898.7083435,105761215.9790039,789154374.8474122,608235318.4875488,2203123371.032715,3757217944.5877075,
2018-12-04,,14505903481.5979,236716347.71633148,117504352.85644531,771423355.4534912,478973947.1523285,2464383081.176758,3164847652.1484375,
2018-12-06,,14934861143.920898,350545168.6920166,146771305.1422119,986060231.3598633,483080918.6946869,2959527146.42334,2718227684.916687,
